* Block Type = Fast 96-Well Block (0.1mL)
* Calibration Background is expired  = Yes
* Calibration Background performed on = 03-02-2017
* Calibration Normalization FAM-ROX is expired = Yes
* Calibration Normalization FAM-ROX performed on = 03-02-2017
* Calibration Normalization VIC-ROX is expired = Yes
* Calibration Normalization VIC-ROX performed on = 03-02-2017
* Calibration Pure Dye FAM is expired = Yes
* Calibration Pure Dye FAM performed on = 03-02-2017
* Calibration Pure Dye NED is expired = Yes
* Calibration Pure Dye NED performed on = 03-02-2017
* Calibration Pure Dye ROX is expired = Yes
* Calibration Pure Dye ROX performed on = 03-02-2017
* Calibration Pure Dye SYBR is expired = Yes
* Calibration Pure Dye SYBR performed on = 03-02-2017
* Calibration Pure Dye TAMRA is expired = Yes
* Calibration Pure Dye TAMRA performed on = 03-02-2017
* Calibration Pure Dye VIC is expired = Yes
* Calibration Pure Dye VIC performed on = 03-02-2017
* Calibration ROI is expired  = Yes
* Calibration ROI performed on = 03-02-2017
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on = 03-02-2017
* Chemistry = SYBR_GREEN
* Date Created = 2017-12-26 11:03:28 AM CST
* Date Modified = 2017-12-26 13:50:36 PM CST
* Experiment Barcode = 
* Experiment Comment = NA
* Experiment File Name = D:\PB\2017-12-26 110328.eds
* Experiment Name = 2017-12-26 110328
* Experiment Run Start Time = 2017-12-26 21:15:40 PM CST
* Experiment Run Stop Time = 2017-12-26 22:18:15 PM CST
* Experiment Type = Standard Curve
* Instrument Name = 278860552
* Instrument Serial Number = 278860552
* Instrument Type = QuantStudio(TM) 6 Flex System
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Analysis is performed = Stage 2, Step 2
* User Name = NA

[Sample Setup]
Well	Well Position	Sample Name	Sample Color	Biogroup Name	Biogroup Color	Target Name	Target Color	Task	Reporter	Quencher	Quantity	Comments
4	A4	86	76.738	1.736	0.510
4	A4	87	76.933	1.716	0.528
4	A4	88	77.129	1.697	0.547
4	A4	89	77.324	1.674	0.568
4	A4	90	77.519	1.651	0.590
4	A4	91	77.715	1.626	0.613
4	A4	92	77.910	1.600	0.636
4	A4	93	78.105	1.574	0.661
4	A4	94	78.300	1.548	0.686
4	A4	95	78.496	1.523	0.713
4	A4	96	78.691	1.494	0.739
4	A4	97	78.886	1.464	0.764
4	A4	98	79.082	1.428	0.782
4	A4	99	79.277	1.394	0.794
4	A4	100	79.472	1.359	0.798
4	A4	101	79.668	1.327	0.796
4	A4	102	79.863	1.298	0.794
4	A4	103	80.058	1.273	0.797
4	A4	104	80.253	1.244	0.807
4	A4	105	80.449	1.214	0.826
4	A4	106	80.644	1.182	0.853
4	A4	107	80.839	1.143	0.884
4	A4	108	81.035	1.107	0.915
4	A4	109	81.230	1.067	0.941
4	A4	110	81.425	1.028	0.958
4	A4	111	81.621	0.988	0.961
4	A4	112	81.816	0.944	0.949
4	A4	113	82.011	0.901	0.922
4	A4	114	82.206	0.863	0.883
4	A4	115	82.402	0.833	0.837
4	A4	116	82.597	0.808	0.791
4	A4	117	82.792	0.782	0.751
4	A4	118	82.988	0.757	0.724
4	A4	119	83.183	0.731	0.711
4	A4	120	83.378	0.704	0.712
4	A4	121	83.574	0.679	0.724
4	A4	122	83.769	0.649	0.745
4	A4	123	83.964	0.618	0.770
4	A4	124	84.159	0.585	0.798
4	A4	125	84.355	0.551	0.827
4	A4	126	84.550	0.516	0.858
4	A4	127	84.745	0.482	0.895
4	A4	128	84.941	0.449	0.941
4	A4	129	85.136	0.417	0.998
4	A4	130	85.331	0.379	1.067
4	A4	131	85.527	0.334	1.139
4	A4	132	85.722	0.283	1.201
4	A4	133	85.917	0.224	1.237
4	A4	134	86.112	0.157	1.229
4	A4	135	86.308	0.090	1.169
4	A4	136	86.503	0.031	1.054
4	A4	137	86.698	-0.004	0.896
4	A4	138	86.894	-0.015	0.717
4	A4	139	87.089	-0.019	0.538
4	A4	140	87.284	-0.021	0.380
4	A4	141	87.480	-0.023	0.256
4	A4	142	87.675	-0.025	0.166
4	A4	143	87.870	-0.026	0.108
4	A4	144	88.065	-0.028	0.074
4	A4	145	88.261	-0.029	0.054
4	A4	146	88.456	-0.031	0.044
4	A4	147	88.651	-0.032	0.038
4	A4	148	88.847	-0.034	0.034
4	A4	149	89.042	-0.035	0.031
4	A4	150	89.237	-0.036	0.028
4	A4	151	89.433	-0.038	0.026
4	A4	152	89.628	-0.038	0.023
4	A4	153	89.823	-0.039	0.019
4	A4	154	90.018	-0.039	0.016
4	A4	155	90.214	-0.040	0.013
4	A4	156	90.409	-0.040	0.011
4	A4	157	90.604	-0.040	0.009
4	A4	158	90.800	-0.040	0.007
4	A4	159	90.995	-0.040	0.006
4	A4	160	91.190	-0.041	0.005
4	A4	161	91.386	-0.041	0.004
4	A4	162	91.581	-0.041	0.004
4	A4	163	91.776	-0.041	0.003
4	A4	164	91.971	-0.041	0.003
4	A4	165	92.167	-0.041	0.003
4	A4	166	92.362	-0.041	0.003
4	A4	167	92.557	-0.041	0.002
4	A4	168	92.753	-0.042	0.002
4	A4	169	92.948	-0.041	0.002
4	A4	170	93.143	-0.042	0.002
4	A4	171	93.339	-0.041	0.001
4	A4	172	93.534	-0.041	0.001
4	A4	173	93.729	-0.042	0.001
4	A4	174	93.924	-0.042	0.000
4	A4	175	94.120	-0.041	0.000
4	A4	176	94.315	-0.041	-0.000
4	A4	177	94.510	-0.041	-0.000
4	A4	178	94.706	-0.042	-0.000
4	A4	179	94.901	-0.042	-0.000
5	A5	1	60.138	3.712	0.178
5	A5	2	60.333	3.702	0.179
5	A5	3	60.528	3.698	0.181
5	A5	4	60.723	3.677	0.182
5	A5	5	60.919	3.656	0.183
5	A5	6	61.114	3.641	0.183
5	A5	7	61.309	3.626	0.183
5	A5	8	61.505	3.610	0.182
5	A5	9	61.700	3.600	0.182
5	A5	10	61.895	3.575	0.181
5	A5	11	62.091	3.564	0.181
5	A5	12	62.286	3.546	0.181
5	A5	13	62.481	3.533	0.182
5	A5	14	62.676	3.511	0.183
5	A5	15	62.872	3.504	0.185
5	A5	16	63.067	3.483	0.187
5	A5	17	63.262	3.467	0.190
5	A5	18	63.458	3.450	0.192
5	A5	19	63.653	3.431	0.194
5	A5	20	63.848	3.417	0.195
5	A5	21	64.044	3.396	0.195
5	A5	22	64.239	3.379	0.194
5	A5	23	64.434	3.365	0.193
5	A5	24	64.629	3.349	0.192
5	A5	25	64.825	3.327	0.192
5	A5	26	65.020	3.315	0.191
5	A5	27	65.215	3.297	0.191
5	A5	28	65.411	3.281	0.192
5	A5	29	65.606	3.266	0.192
5	A5	30	65.801	3.246	0.193
5	A5	31	65.997	3.232	0.194
5	A5	32	66.192	3.211	0.194
5	A5	33	66.387	3.193	0.194
5	A5	34	66.582	3.179	0.194
5	A5	35	66.778	3.161	0.194
5	A5	36	66.973	3.147	0.194
5	A5	37	67.168	3.128	0.194
5	A5	38	67.364	3.106	0.194
5	A5	39	67.559	3.093	0.194
5	A5	40	67.754	3.075	0.193
5	A5	41	67.950	3.058	0.193
5	A5	42	68.145	3.042	0.192
5	A5	43	68.340	3.024	0.192
5	A5	44	68.535	3.007	0.191
5	A5	45	68.731	2.992	0.191
5	A5	46	68.926	2.973	0.191
5	A5	47	69.121	2.963	0.191
5	A5	48	69.317	2.936	0.191
5	A5	49	69.512	2.926	0.191
5	A5	50	69.707	2.907	0.192
5	A5	51	69.903	2.891	0.193
5	A5	52	70.098	2.872	0.193
5	A5	53	70.293	2.861	0.194
5	A5	54	70.488	2.836	0.194
5	A5	55	70.684	2.822	0.194
5	A5	56	70.879	2.803	0.195
5	A5	57	71.074	2.791	0.195
5	A5	58	71.270	2.770	0.197
5	A5	59	71.465	2.757	0.200
5	A5	60	71.660	2.735	0.204
5	A5	61	71.856	2.717	0.210
5	A5	62	72.051	2.700	0.216
5	A5	63	72.246	2.680	0.224
5	A5	64	72.441	2.661	0.233
5	A5	65	72.637	2.641	0.244
5	A5	66	72.832	2.620	0.258
5	A5	67	73.027	2.595	0.274
5	A5	68	73.223	2.574	0.294
5	A5	69	73.418	2.547	0.318
5	A5	70	73.613	2.517	0.347
5	A5	71	73.809	2.490	0.383
5	A5	72	74.004	2.456	0.427
5	A5	73	74.199	2.419	0.481
5	A5	74	74.394	2.379	0.544
5	A5	75	74.590	2.331	0.618
5	A5	76	74.785	2.274	0.702
5	A5	77	74.980	2.211	0.794
5	A5	78	75.176	2.136	0.893
5	A5	79	75.371	2.051	0.997
5	A5	80	75.566	1.950	1.105
5	A5	81	75.762	1.846	1.212
5	A5	82	75.957	1.734	1.314
5	A5	83	76.152	1.612	1.404
5	A5	84	76.347	1.470	1.472
5	A5	85	76.543	1.315	1.506
5	A5	86	76.738	1.153	1.499
5	A5	87	76.933	0.995	1.445
5	A5	88	77.129	0.852	1.347
5	A5	89	77.324	0.730	1.212
5	A5	90	77.519	0.629	1.055
5	A5	91	77.715	0.556	0.891
5	A5	92	77.910	0.511	0.738
5	A5	93	78.105	0.481	0.609
5	A5	94	78.300	0.459	0.511
5	A5	95	78.496	0.436	0.445
5	A5	96	78.691	0.408	0.407
5	A5	97	78.886	0.373	0.389
5	A5	98	79.082	0.333	0.382
5	A5	99	79.277	0.293	0.377
5	A5	100	79.472	0.257	0.370
5	A5	101	79.668	0.225	0.359
5	A5	102	79.863	0.196	0.344
5	A5	103	80.058	0.169	0.326
5	A5	104	80.253	0.144	0.306
5	A5	105	80.449	0.117	0.285
5	A5	106	80.644	0.090	0.261
5	A5	107	80.839	0.067	0.235
5	A5	108	81.035	0.047	0.206
5	A5	109	81.230	0.030	0.176
5	A5	110	81.425	0.018	0.146
5	A5	111	81.621	0.013	0.118
5	A5	112	81.816	0.009	0.094
5	A5	113	82.011	0.005	0.074
5	A5	114	82.206	0.002	0.060
5	A5	115	82.402	-0.002	0.050
5	A5	116	82.597	-0.006	0.043
5	A5	117	82.792	-0.009	0.039
5	A5	118	82.988	-0.012	0.036
5	A5	119	83.183	-0.015	0.034
5	A5	120	83.378	-0.018	0.033
5	A5	121	83.574	-0.020	0.031
5	A5	122	83.769	-0.022	0.030
5	A5	123	83.964	-0.025	0.029
5	A5	124	84.159	-0.028	0.027
5	A5	125	84.355	-0.030	0.025
5	A5	126	84.550	-0.033	0.023
5	A5	127	84.745	-0.035	0.021
5	A5	128	84.941	-0.035	0.018
5	A5	129	85.136	-0.037	0.015
5	A5	130	85.331	-0.038	0.013
5	A5	131	85.527	-0.038	0.011
5	A5	132	85.722	-0.039	0.009
5	A5	133	85.917	-0.039	0.008
5	A5	134	86.112	-0.040	0.007
5	A5	135	86.308	-0.041	0.007
5	A5	136	86.503	-0.041	0.006
5	A5	137	86.698	-0.042	0.006
5	A5	138	86.894	-0.042	0.005
5	A5	139	87.089	-0.043	0.005
5	A5	140	87.284	-0.042	0.004
5	A5	141	87.480	-0.043	0.004
5	A5	142	87.675	-0.043	0.004
5	A5	143	87.870	-0.044	0.004
5	A5	144	88.065	-0.044	0.003
5	A5	145	88.261	-0.044	0.003
5	A5	146	88.456	-0.045	0.003
5	A5	147	88.651	-0.044	0.003
5	A5	148	88.847	-0.045	0.003
5	A5	149	89.042	-0.045	0.003
5	A5	150	89.237	-0.046	0.003
5	A5	151	89.433	-0.046	0.002
5	A5	152	89.628	-0.046	0.002
5	A5	153	89.823	-0.046	0.002
5	A5	154	90.018	-0.046	0.002
5	A5	155	90.214	-0.046	0.002
5	A5	156	90.409	-0.046	0.001
5	A5	157	90.604	-0.046	0.001
5	A5	158	90.800	-0.047	0.001
5	A5	159	90.995	-0.047	0.001
5	A5	160	91.190	-0.047	0.001
5	A5	161	91.386	-0.047	0.001
5	A5	162	91.581	-0.046	0.001
5	A5	163	91.776	-0.047	0.001
5	A5	164	91.971	-0.047	0.001
5	A5	165	92.167	-0.047	0.001
5	A5	166	92.362	-0.047	0.001
5	A5	167	92.557	-0.048	0.001
5	A5	168	92.753	-0.048	0.001
5	A5	169	92.948	-0.047	0.001
5	A5	170	93.143	-0.048	0.001
5	A5	171	93.339	-0.048	0.001
5	A5	172	93.534	-0.048	0.001
5	A5	173	93.729	-0.048	0.001
5	A5	174	93.924	-0.048	0.001
5	A5	175	94.120	-0.048	0.000
5	A5	176	94.315	-0.048	0.000
5	A5	177	94.510	-0.048	0.000
5	A5	178	94.706	-0.048	0.000
5	A5	179	94.901	-0.048	-0.000
6	A6	1	60.138	4.125	0.173
6	A6	2	60.333	4.112	0.173
6	A6	3	60.528	4.096	0.174
6	A6	4	60.723	4.082	0.174
6	A6	5	60.919	4.064	0.174
6	A6	6	61.114	4.045	0.175
6	A6	7	61.309	4.027	0.175
6	A6	8	61.505	4.010	0.176
6	A6	9	61.700	3.990	0.176
6	A6	10	61.895	3.976	0.176
6	A6	11	62.091	3.958	0.177
6	A6	12	62.286	3.939	0.178
6	A6	13	62.481	3.916	0.178
6	A6	14	62.676	3.901	0.179
6	A6	15	62.872	3.891	0.179
6	A6	16	63.067	3.860	0.179
6	A6	17	63.262	3.848	0.179
6	A6	18	63.458	3.823	0.178
6	A6	19	63.653	3.812	0.178
6	A6	20	63.848	3.797	0.177
6	A6	21	64.044	3.775	0.177
6	A6	22	64.239	3.757	0.177
6	A6	23	64.434	3.739	0.178
6	A6	24	64.629	3.719	0.178
6	A6	25	64.825	3.706	0.178
6	A6	26	65.020	3.686	0.178
6	A6	27	65.215	3.667	0.179
6	A6	28	65.411	3.651	0.180
6	A6	29	65.606	3.632	0.180
6	A6	30	65.801	3.612	0.181
6	A6	31	65.997	3.596	0.181
6	A6	32	66.192	3.574	0.181
6	A6	33	66.387	3.558	0.180
6	A6	34	66.582	3.539	0.180
6	A6	35	66.778	3.516	0.179
6	A6	36	66.973	3.506	0.179
6	A6	37	67.168	3.482	0.178
6	A6	38	67.364	3.466	0.178
6	A6	39	67.559	3.451	0.178
6	A6	40	67.754	3.426	0.178
6	A6	41	67.950	3.415	0.178
6	A6	42	68.145	3.387	0.178
6	A6	43	68.340	3.378	0.178
6	A6	44	68.535	3.356	0.178
6	A6	45	68.731	3.346	0.178
6	A6	46	68.926	3.318	0.179
6	A6	47	69.121	3.304	0.179
6	A6	48	69.317	3.285	0.179
6	A6	49	69.512	3.264	0.178
6	A6	50	69.707	3.247	0.177
6	A6	51	69.903	3.231	0.176
6	A6	52	70.098	3.212	0.176
6	A6	53	70.293	3.197	0.176
6	A6	54	70.488	3.180	0.177
6	A6	55	70.684	3.155	0.177
6	A6	56	70.879	3.138	0.177
6	A6	57	71.074	3.125	0.177
6	A6	58	71.270	3.107	0.177
6	A6	59	71.465	3.082	0.176
6	A6	60	71.660	3.066	0.175
6	A6	61	71.856	3.050	0.175
6	A6	62	72.051	3.036	0.176
6	A6	63	72.246	3.017	0.179
6	A6	64	72.441	2.993	0.182
6	A6	65	72.637	2.983	0.188
6	A6	66	72.832	2.959	0.196
6	A6	67	73.027	2.944	0.207
6	A6	68	73.223	2.922	0.221
6	A6	69	73.418	2.900	0.241
6	A6	70	73.613	2.877	0.267
6	A6	71	73.809	2.851	0.301
6	A6	72	74.004	2.820	0.344
6	A6	73	74.199	2.792	0.398
6	A6	74	74.394	2.749	0.464
6	A6	75	74.590	2.704	0.544
6	A6	76	74.785	2.649	0.636
6	A6	77	74.980	2.584	0.742
6	A6	78	75.176	2.502	0.860
6	A6	79	75.371	2.410	0.987
6	A6	80	75.566	2.296	1.120
6	A6	81	75.762	2.174	1.255
6	A6	82	75.957	2.033	1.384
6	A6	83	76.152	1.873	1.498
6	A6	84	76.347	1.694	1.590
6	A6	85	76.543	1.500	1.651
6	A6	86	76.738	1.311	1.673
6	A6	87	76.933	1.119	1.654
6	A6	88	77.129	0.933	1.592
6	A6	89	77.324	0.761	1.488
6	A6	90	77.519	0.603	1.348
6	A6	91	77.715	0.461	1.180
6	A6	92	77.910	0.350	0.994
6	A6	93	78.105	0.275	0.803
6	A6	94	78.300	0.231	0.621
6	A6	95	78.496	0.211	0.460
6	A6	96	78.691	0.202	0.328
6	A6	97	78.886	0.195	0.229
6	A6	98	79.082	0.190	0.162
6	A6	99	79.277	0.185	0.121
6	A6	100	79.472	0.178	0.100
6	A6	101	79.668	0.173	0.095
6	A6	102	79.863	0.165	0.098
6	A6	103	80.058	0.156	0.107
6	A6	104	80.253	0.144	0.116
6	A6	105	80.449	0.128	0.123
6	A6	106	80.644	0.107	0.125
6	A6	107	80.839	0.085	0.121
6	A6	108	81.035	0.070	0.111
6	A6	109	81.230	0.065	0.098
6	A6	110	81.425	0.061	0.083
6	A6	111	81.621	0.058	0.070
6	A6	112	81.816	0.054	0.060
6	A6	113	82.011	0.049	0.053
6	A6	114	82.206	0.043	0.048
6	A6	115	82.402	0.039	0.046
6	A6	116	82.597	0.034	0.044
6	A6	117	82.792	0.030	0.044
6	A6	118	82.988	0.026	0.043
6	A6	119	83.183	0.022	0.043
6	A6	120	83.378	0.017	0.044
6	A6	121	83.574	0.013	0.044
6	A6	122	83.769	0.008	0.045
6	A6	123	83.964	0.004	0.045
6	A6	124	84.159	-0.001	0.045
6	A6	125	84.355	-0.006	0.045
6	A6	126	84.550	-0.011	0.044
6	A6	127	84.745	-0.016	0.043
6	A6	128	84.941	-0.020	0.040
6	A6	129	85.136	-0.025	0.037
6	A6	130	85.331	-0.028	0.033
6	A6	131	85.527	-0.031	0.028
6	A6	132	85.722	-0.032	0.023
6	A6	133	85.917	-0.034	0.019
6	A6	134	86.112	-0.035	0.016
6	A6	135	86.308	-0.035	0.013
6	A6	136	86.503	-0.036	0.010
6	A6	137	86.698	-0.037	0.009
6	A6	138	86.894	-0.038	0.008
6	A6	139	87.089	-0.038	0.007
6	A6	140	87.284	-0.039	0.007
6	A6	141	87.480	-0.040	0.006
6	A6	142	87.675	-0.040	0.006
6	A6	143	87.870	-0.040	0.005
6	A6	144	88.065	-0.041	0.005
6	A6	145	88.261	-0.042	0.005
6	A6	146	88.456	-0.042	0.005
6	A6	147	88.651	-0.042	0.005
6	A6	148	88.847	-0.043	0.004
6	A6	149	89.042	-0.044	0.004
6	A6	150	89.237	-0.044	0.004
6	A6	151	89.433	-0.044	0.004
6	A6	152	89.628	-0.045	0.004
6	A6	153	89.823	-0.044	0.004
6	A6	154	90.018	-0.045	0.003
6	A6	155	90.214	-0.046	0.003
6	A6	156	90.409	-0.046	0.003
6	A6	157	90.604	-0.046	0.003
6	A6	158	90.800	-0.046	0.003
6	A6	159	90.995	-0.047	0.003
6	A6	160	91.190	-0.047	0.002
6	A6	161	91.386	-0.047	0.002
6	A6	162	91.581	-0.047	0.002
6	A6	163	91.776	-0.047	0.002
6	A6	164	91.971	-0.047	0.002
6	A6	165	92.167	-0.047	0.002
6	A6	166	92.362	-0.048	0.002
6	A6	167	92.557	-0.048	0.002
6	A6	168	92.753	-0.049	0.002
6	A6	169	92.948	-0.048	0.002
6	A6	170	93.143	-0.049	0.002
6	A6	171	93.339	-0.049	0.002
6	A6	172	93.534	-0.049	0.002
6	A6	173	93.729	-0.049	0.001
6	A6	174	93.924	-0.049	0.001
6	A6	175	94.120	-0.049	0.001
6	A6	176	94.315	-0.050	0.001
6	A6	177	94.510	-0.050	0.001
6	A6	178	94.706	-0.050	0.000
6	A6	179	94.901	-0.049	0.000
7	A7	1	60.138	4.868	0.361
7	A7	2	60.333	4.852	0.361
7	A7	3	60.528	4.830	0.361
7	A7	4	60.723	4.810	0.361
7	A7	5	60.919	4.796	0.362
7	A7	6	61.114	4.777	0.363
7	A7	7	61.309	4.755	0.366
7	A7	8	61.505	4.737	0.368
7	A7	9	61.700	4.710	0.369
7	A7	10	61.895	4.689	0.370
7	A7	11	62.091	4.668	0.370
7	A7	12	62.286	4.656	0.370
7	A7	13	62.481	4.631	0.370
7	A7	14	62.676	4.606	0.370
7	A7	15	62.872	4.589	0.371
7	A7	16	63.067	4.562	0.371
7	A7	17	63.262	4.549	0.373
7	A7	18	63.458	4.526	0.376
7	A7	19	63.653	4.503	0.381
7	A7	20	63.848	4.486	0.385
7	A7	21	64.044	4.468	0.390
7	A7	22	64.239	4.439	0.393
7	A7	23	64.434	4.411	0.394
7	A7	24	64.629	4.392	0.394
7	A7	25	64.825	4.379	0.393
7	A7	26	65.020	4.351	0.392
7	A7	27	65.215	4.329	0.391
7	A7	28	65.411	4.306	0.391
7	A7	29	65.606	4.290	0.390
7	A7	30	65.801	4.262	0.390
7	A7	31	65.997	4.241	0.389
7	A7	32	66.192	4.223	0.388
7	A7	33	66.387	4.200	0.388
7	A7	34	66.582	4.178	0.387
7	A7	35	66.778	4.152	0.386
7	A7	36	66.973	4.129	0.386
7	A7	37	67.168	4.117	0.386
7	A7	38	67.364	4.090	0.387
7	A7	39	67.559	4.067	0.388
7	A7	40	67.754	4.046	0.390
7	A7	41	67.950	4.027	0.390
7	A7	42	68.145	3.996	0.390
7	A7	43	68.340	3.983	0.389
7	A7	44	68.535	3.959	0.388
7	A7	45	68.731	3.936	0.388
7	A7	46	68.926	3.913	0.387
7	A7	47	69.121	3.897	0.388
7	A7	48	69.317	3.874	0.388
7	A7	49	69.512	3.849	0.389
7	A7	50	69.707	3.829	0.389
7	A7	51	69.903	3.804	0.389
7	A7	52	70.098	3.785	0.389
7	A7	53	70.293	3.763	0.388
7	A7	54	70.488	3.737	0.388
7	A7	55	70.684	3.717	0.390
7	A7	56	70.879	3.702	0.392
7	A7	57	71.074	3.678	0.396
7	A7	58	71.270	3.656	0.399
7	A7	59	71.465	3.624	0.402
7	A7	60	71.660	3.607	0.404
7	A7	61	71.856	3.585	0.405
7	A7	62	72.051	3.559	0.405
7	A7	63	72.246	3.539	0.407
7	A7	64	72.441	3.514	0.411
7	A7	65	72.637	3.496	0.417
7	A7	66	72.832	3.473	0.427
7	A7	67	73.027	3.442	0.440
7	A7	68	73.223	3.425	0.458
7	A7	69	73.418	3.399	0.482
7	A7	70	73.613	3.370	0.514
7	A7	71	73.809	3.343	0.558
7	A7	72	74.004	3.314	0.616
7	A7	73	74.199	3.282	0.691
7	A7	74	74.394	3.246	0.787
7	A7	75	74.590	3.203	0.906
7	A7	76	74.785	3.155	1.047
7	A7	77	74.980	3.094	1.209
7	A7	78	75.176	3.026	1.386
7	A7	79	75.371	2.940	1.566
7	A7	80	75.566	2.844	1.734
7	A7	81	75.762	2.730	1.870
7	A7	82	75.957	2.594	1.953
7	A7	83	76.152	2.442	1.971
7	A7	84	76.347	2.289	1.926
7	A7	85	76.543	2.176	1.832
7	A7	86	76.738	2.097	1.717
7	A7	87	76.933	2.035	1.615
7	A7	88	77.129	1.976	1.552
7	A7	89	77.324	1.915	1.545
7	A7	90	77.519	1.841	1.593
7	A7	91	77.715	1.750	1.680
7	A7	92	77.910	1.654	1.779
7	A7	93	78.105	1.533	1.860
7	A7	94	78.300	1.395	1.896
7	A7	95	78.496	1.249	1.870
7	A7	96	78.691	1.114	1.779
7	A7	97	78.886	1.011	1.637
7	A7	98	79.082	0.946	1.468
7	A7	99	79.277	0.899	1.299
7	A7	100	79.472	0.854	1.152
7	A7	101	79.668	0.810	1.039
7	A7	102	79.863	0.761	0.961
7	A7	103	80.058	0.710	0.911
7	A7	104	80.253	0.658	0.879
7	A7	105	80.449	0.607	0.858
7	A7	106	80.644	0.561	0.842
7	A7	107	80.839	0.514	0.832
7	A7	108	81.035	0.472	0.828
7	A7	109	81.230	0.429	0.832
7	A7	110	81.425	0.387	0.843
7	A7	111	81.621	0.339	0.860
7	A7	112	81.816	0.288	0.874
7	A7	113	82.011	0.233	0.880
7	A7	114	82.206	0.178	0.866
7	A7	115	82.402	0.115	0.825
7	A7	116	82.597	0.056	0.756
7	A7	117	82.792	0.009	0.660
7	A7	118	82.988	-0.018	0.546
7	A7	119	83.183	-0.030	0.427
7	A7	120	83.378	-0.034	0.314
7	A7	121	83.574	-0.037	0.219
7	A7	122	83.769	-0.038	0.144
7	A7	123	83.964	-0.040	0.091
7	A7	124	84.159	-0.040	0.057
7	A7	125	84.355	-0.040	0.036
7	A7	126	84.550	-0.042	0.024
7	A7	127	84.745	-0.041	0.018
7	A7	128	84.941	-0.044	0.015
7	A7	129	85.136	-0.044	0.013
7	A7	130	85.331	-0.045	0.011
7	A7	131	85.527	-0.045	0.010
7	A7	132	85.722	-0.045	0.009
7	A7	133	85.917	-0.046	0.007
7	A7	134	86.112	-0.046	0.006
7	A7	135	86.308	-0.046	0.006
7	A7	136	86.503	-0.046	0.005
7	A7	137	86.698	-0.047	0.005
7	A7	138	86.894	-0.047	0.005
7	A7	139	87.089	-0.048	0.005
7	A7	140	87.284	-0.047	0.005
7	A7	141	87.480	-0.048	0.005
7	A7	142	87.675	-0.048	0.004
7	A7	143	87.870	-0.048	0.004
7	A7	144	88.065	-0.049	0.004
7	A7	145	88.261	-0.049	0.003
7	A7	146	88.456	-0.049	0.003
7	A7	147	88.651	-0.048	0.002
7	A7	148	88.847	-0.049	0.002
7	A7	149	89.042	-0.049	0.002
7	A7	150	89.237	-0.050	0.001
7	A7	151	89.433	-0.049	0.002
7	A7	152	89.628	-0.049	0.002
7	A7	153	89.823	-0.049	0.002
7	A7	154	90.018	-0.050	0.002
7	A7	155	90.214	-0.050	0.003
7	A7	156	90.409	-0.050	0.003
7	A7	157	90.604	-0.050	0.003
7	A7	158	90.800	-0.051	0.002
7	A7	159	90.995	-0.050	0.002
7	A7	160	91.190	-0.051	0.001
7	A7	161	91.386	-0.050	0.001
7	A7	162	91.581	-0.051	0.001
7	A7	163	91.776	-0.050	0.001
7	A7	164	91.971	-0.051	0.001
7	A7	165	92.167	-0.051	0.001
7	A7	166	92.362	-0.051	0.001
7	A7	167	92.557	-0.050	0.001
7	A7	168	92.753	-0.051	0.001
7	A7	169	92.948	-0.051	0.001
7	A7	170	93.143	-0.051	0.001
7	A7	171	93.339	-0.051	0.001
7	A7	172	93.534	-0.051	0.001
7	A7	173	93.729	-0.051	0.001
7	A7	174	93.924	-0.051	0.001
7	A7	175	94.120	-0.051	0.002
7	A7	176	94.315	-0.052	0.002
7	A7	177	94.510	-0.052	0.002
7	A7	178	94.706	-0.052	0.002
7	A7	179	94.901	-0.053	0.001
8	A8	1	60.138	3.629	0.411
8	A8	2	60.333	3.615	0.417
8	A8	3	60.528	3.595	0.422
8	A8	4	60.723	3.579	0.426
8	A8	5	60.919	3.566	0.429
8	A8	6	61.114	3.549	0.432
8	A8	7	61.309	3.535	0.433
8	A8	8	61.505	3.517	0.434
8	A8	9	61.700	3.497	0.433
8	A8	10	61.895	3.487	0.430
8	A8	11	62.091	3.466	0.424
8	A8	12	62.286	3.447	0.415
8	A8	13	62.481	3.431	0.405
8	A8	14	62.676	3.419	0.395
8	A8	15	62.872	3.409	0.386
8	A8	16	63.067	3.390	0.378
8	A8	17	63.262	3.377	0.370
8	A8	18	63.458	3.361	0.364
8	A8	19	63.653	3.348	0.359
8	A8	20	63.848	3.336	0.355
8	A8	21	64.044	3.326	0.355
8	A8	22	64.239	3.309	0.358
8	A8	23	64.434	3.302	0.364
8	A8	24	64.629	3.286	0.371
8	A8	25	64.825	3.269	0.379
8	A8	26	65.020	3.258	0.386
8	A8	27	65.215	3.240	0.391
8	A8	28	65.411	3.225	0.394
8	A8	29	65.606	3.210	0.396
8	A8	30	65.801	3.199	0.398
8	A8	31	65.997	3.179	0.400
8	A8	32	66.192	3.165	0.402
8	A8	33	66.387	3.150	0.405
8	A8	34	66.582	3.137	0.410
8	A8	35	66.778	3.125	0.415
8	A8	36	66.973	3.101	0.421
8	A8	37	67.168	3.086	0.426
8	A8	38	67.364	3.073	0.431
8	A8	39	67.559	3.056	0.435
8	A8	40	67.754	3.038	0.439
8	A8	41	67.950	3.020	0.443
8	A8	42	68.145	3.005	0.447
8	A8	43	68.340	2.989	0.451
